ID|Nombre de la Unidad Económica|Razón social|Código de la clase de actividad SCIAN|Descripcion estrato personal ocupado|Tipo de establecimiento|Correo electrónico|Sitio en Internet|Fecha de incorporación al DENUE
1691125|EMPACAR SEMILLAS||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1691363|PROAVIL, S.A. DE C.V.|PROAVIL, S.A. DE C.V.|115113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1696747|TECNOLOGÍA AMBIENTAL INVESTIGACIÓN AMVIENTAL DESARROYO DE TECNOLOGÍAS ALIMENTARIAS LIMPIAS|TECNOLOGÍA AMBIENTAL, S.A. DE C.V.|115119|6 a 10 personas|Fijo|BIOMES.LOPEZ@GMAIL.COM|No Tiene|dic-14
1700587|JARDINERIA EL PARAISO||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1701470|CAMPO GOURMET||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1710500|OFICINA BASE RUTA DE TRANSPORTE PÚBLICO 636||115210|0 a 5 personas|Fijo|RUTA-636@HOTMAIL.COM|No Tiene|dic-14
1717376|BASCULA PARA PESAR GANADO DE LA ASOCIACIÓN GANADERA||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1719248|BANCO DE INSEMINACIÓN|BANCO DE INSEMINACÍON|115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1720960|AFINAR CHIA||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1720962|LIMPIAR CHIA||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1723528|ABARROTES SIN NOMBRE||115113|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1724800|EMPAQUE DE HOJA||115113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1724948|EMPACADORA||115113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1725571|LA RANCHERITA HOJAS PARA TAMAL||115113|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1726041|AZUL AGRICULTURA Y SERVICIOS, S.A. DE C.V.|AZUL AGRICULTURA Y SERVICIOS, S.A. DE C.V.|115113|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1726048|GARBITEK DE MÉXICO, S.A. DE C.V.|GARBITEK DE MÉXICO, S.A. DE C.V.|115210|6 a 10 personas|Fijo|FGARBITEK@HOTMAIL.COM|No Tiene|dic-14
1736452|BODEGABLE AND ORANGE DEPOT COMPANY, S.A. C.V.|BODEGABLE AND ORANGE DEPOT COMPANY, S.A. DE C.V.|115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1739217|GRANJA AVICOLA LA GIGANTERA||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1740512|GRANJA DE PECES||112512|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1756886|PESA DE MORA||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1761161|TARASCO BERRY FARMS DE S RL, DE C.V.|TARASCO BERRY FARMS S RL, DE C.V.|115119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1762270|LA MESA DEL PASTOR, S.P.R. DE RL|LA MESA DEL PASTOR, S.P.R. DE R.L.|115119|0 a 5 personas|Fijo|ADMINISTRACIÓN@LAMESADELPASTOR.COM.MX|No Tiene|dic-14
1762271|FRUTÍCOLA LOS FRESNOS, S.P.R. DE R.L. DE C. V.|FRUTÍCOLA LOS FRESNOS, S.P.R. DE R.L. DE C.V.|115119|0 a 5 personas|Fijo|FRUTICOLALOSFRESNOS@GMAIL.COM|No Tiene|dic-14
1762272|PRODUCTORES DE AGUACATE DE JALISCO, S.A. DE C.V.|PRODUCTORES DE AGUACATE DE JALISCO, S.A. DE C.V.|115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1765175|SALON DE FIESTAS ELITE||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1765778|COMUNIDAD AGRARIA SAN MARCOS|COMUNIDAD AGRARIA SAN MARCOS|115119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1768531|EMPAQUE EL RANCHITO||115113|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1768598|EMPACADORA TENAMAXTLÁN||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1768656|GRUPO AGRÍCOLA ALEJANDRINAS||115310|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1769610|EMPACADORA GRUPO CASILLAS|GRUPO AGRÍCOLA CASILLAS PRODUCE, S.P.R. DE R.L.|115113|31 a 50 personas|Fijo|JPELAYO3@YAHOO.COM.MX|No Tiene|dic-14
1771240|BODEGA SIN NOMBRE||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1774561|PRODUCTORA FREPPS||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1776611|ACUÍCOLA LA GARITA||112512|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1780171|LA JUNTA LOCAL DE SANIDAD VEGETAL DE LA REGIÓN COSTA NORTE DE JALISCO|LA JUNTA LOCAL DE SANIDAD VEGETAL DE LA REGIÓN COSTA NORTE DE JALISCO|115113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1781754|PUNTO DE VERIFICACIÓN ZOO SANITARIA|COMITÉ ESTATAL PARA EL FOMENTO Y PROTECCIÓN PECUARIA DEL ESTADO DE JALISCO|115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1782916|PLASTIVET, S.A. DE C.V.|PLASTIVET, S.A. DE C.V.|115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1783311|OFICINA PARTICULAR||115119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1791410|EUROGEN, S. DE R.L.|EUROGEN, S. DE R.L.|115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1796132|EMPACADORA DE LIMON||115113|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1797185|OFICINA||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1797249|CRIBADORA LA PERLA||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1797264|CRIBADORA||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
1819181|MÓDULO DE SANIDAD VEGETAL||115119|0 a 5 personas|Fijo|CIPCBA@HOTMAIL.COMYMSV_CONCEPCION@HOTMAIL.COM|No Tiene|jul-10
1827792|ORGANISMOS BENÉFICOS PARA LA AGRICULTURA, S.A. DE C.V.|ORGANISMOS BENÉFICOS PARA LA AGRICULTURA, S.A. DE C.V.|115119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
1857010|DESGRANADORA||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
1857469|DESGRANADORA SAN ISIDRO LABRADOR||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
1858752|COMITÉ DE SANIDAD E INOCUIDAD ACUÍCOLA DE JALISCO, A.C.|COMITÈ ESTATAL DE SANIDAD E INOCUIDAD ACUÌCOLA DE JALISCO, A.C.|115210|11 a 30 personas|Fijo|SANIDAD.CESAJ@GMAIL.COM|WWW.CESAJAC.ORG|jul-10
1866249|HOJAS DE MAÍZ PARA TAMAL LA RANCHERITA||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
1890699|FABRICACIÓN DE COCADAS ENVINADAS||115113|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
1901438|EMPACADORA LA BONITA||115113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
1902587|BASCULA PÚBLICA SIN NOMBRE||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
1926822|SERVICIOS PARA LA AGRICULTURA||115119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
1936404|VENTA DE HUEVO LA CRUZ||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
1966172|PLAG OUT MEXICANA, S.A. DE C.V.|PLAG OUT MEXICANA, S.A. DE C.V.|115111|6 a 10 personas|Fijo|Sin Correo Electronico|WWW.PLAG 0UT.COM|dic-14
2001388|TRACTORISTA TLAPANALOYA 2008 S.C. DE RL, DE C.V.||115119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2003588|AGRÍCOLA MARICRUZ||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2080739|EMPACADORA BAOLI||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2136903|SERVICIOS ADMINISTRATIVOS EL NERVION, S.A. DE C.V.|SERVICIOS ADMINISTRATIVOS EL NERVION, S.A. DE C.V.|115119|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2219738|TORTILLERÍA LAS HEREDERAS DEL SABOR||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2254960|BODEGA Y OFICINA DE LA EMPACADORA SIN NOMBRE||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2301128|JARDÍN EL SOLAHR||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2302938|LIENZO CHARRO||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2308856|VERDULERÍA CEBOLLAS SELECTAS||115113|6 a 10 personas|Fijo|A.CARDERO@CEBOLLASSELECTAS.COM|WWW.CEBOLLASSELECTAS.COM|dic-14
2328069|PURIFICADORA DE AGUA ACUA CLIVA||115112|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2345760|PELA NUEZ Y VENTA DE CLORO||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2349817|PELADO DE NUEZ||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2350002|PELA DE NUECES SIN NOMBRE||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2369671|RANCHO LA JOYA||115210|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2402008|BENEFICIO DE PRODUCTOS AGRÍCOLAS||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2453914|DESHIDRATADORA AGUASCALIENTES||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2458034|RANARIO LOS COTONES|ALPR SOCIEDAD ANÓNIMA|112512|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2483458|EMPACADORA FLORES DEL ROCIO||115113|0 a 5 personas|Fijo|INVERNADEROSDELROCIO@HOTMAIL.COM|No Tiene|dic-14
2495694|PELADO Y PREPARADO DE PATAS DE BORREGO AL PÚBLICO SIN NOMBRE||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2519939|BASCULA PARA PESAR GANADO||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2535438|HERRERÍA TIPO COLONIAL||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2535445|HERRERÍA PEPES||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2554039|HERRERÍA SIN NOMBRE||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2557768|INGENIERÍA FORESTAL INTEGRAL|UNIDAD DE INGENIERÍA FORESTAL INTEGRAL MORELIA, S.A. DE C.V.|115310|0 a 5 personas|Fijo|MMENDOZAANGUIANO@YAHOO.COM.MX|No Tiene|jul-10
2562784|BERMET, S.P.R. DE R.L.||115119|0 a 5 personas|Fijo|BERMET_CONTABILIDAD@HOTMAIL.COM|No Tiene|jul-10
2571597|SERVICIO DE MAQUINARIA AGRÍCOLA ROMERO||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2576580|DESPATE DE FRESA||115119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2585815|EMPACADORA DE ZANAHORIA||115113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2585816|EMPACADORA DE ZANAHORIA||115113|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2589330|BODEGA PARTICULAR||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2591399|AGROINDUSTRIA GARA., S.A. DE C.V.|AGROINDUSTRIA GARA, S.A. DE C.V.|115113|51 a 100 personas|Fijo|AGRO_GARA@HOTMAIL.COM|No Tiene|dic-14
2592580|PROCESADORA DE FRUTAS DE MÉXICO||115113|51 a 100 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2592634|EMPACADORA SANTA TERE||115113|51 a 100 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2592736|FV PROCESADO|FV PROCESADOS DE, S. R.L. C.V.|115113|31 a 50 personas|Fijo|FV_PROCESADOS@HOTMAIL.COM|No Tiene|dic-14
2595163|LABORATORIO DE SUELO BEMCO|BEMCO|115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2595422|LA HUERTA DE TANGANCICUARO|LA HUERTA DE TANGANCICUARO, S.C. DE P. DE R.L.|115119|51 a 100 personas|Fijo|INGHFZZ@HOTMAIL.COM|No Tiene|dic-14
2597549|BODEGA SIN NOMBRE||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2598804|UNTA LOCAL DE SANIDAD VEGETAL DE GENERAL FRANCISCO J. MUJICA DEL ESTADO DE MICHOACÁN|JUNTA LOCAL DE SANIDAD VEGETAL DE GENERAL FRANCISCO J. MUJICA DEL ESTADO DE MICHOACÁN|115119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2598901|BODEGA DE BÁSCULA||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2599326|AGRÍCOLA ESCAVILLA, S.P.R. DE R.L.|AGRÍCOLA ESCAVILLA, S.P.R. DE R.L.|115119|0 a 5 personas|Fijo|AGRICOLAESCAVILLA54@YAHOO.COM.MX|No Tiene|dic-14
2599381|AGRÍCOLA LOS CERRITOS, S.P.R. DE R.L.|AGRÍCOLA LOS CERRITOS, S.P.R. DE R.L.|115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2599841|TECNOLOGÍA ORGANIZAIONAL AGROPECUARIA, S.C.||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2599927|AGRÍCOLA LOS CERRITOS|AGRÍCOLA LOS CERRITOS|115119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2602862|CTG SINERGIA, S.P.R. DE RL|CTG SINERGIA, S.P.R. DE R.L.|115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2604438|RAMOS COMERCIALIZADORA PRODUCTORA YSERVICIOS, S.P.R. DE RL|RAMOS COMERCIALAIZADORA PRODUCTORA Y SERVICIOS, S.P.R. DE R.L.|115113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2604565|PRODUCTORES DE FRESA DEL VALLE DE ANGAMACUTIRO|PRODUCTORES DE FRESA SPRL|115113|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2617908|CORTES KUTSI||115113|251 y más personas|Fijo|CORTESKUTSI@YAHOO.COM.MX|No Tiene|jul-10
2619229|MAINLAND FARMS|MAINLAND FARMS, S.A. DE C.V.|115113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2619422|JAVIER GAONA MONTALVAN||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jun-12
2620280|EMBARCADERO SIN NOMBRE|ASOCIACIÓN GANADERA LOCAL DE TURICATO|115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2638101|TALLER DE MUEBLES SIN NOMBRE||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2646678|URANI EMPAQUE DE AGUACATE||115113|51 a 100 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2647017|OFICINAS COSECAMPO||115113|6 a 10 personas|Fijo|COSECAMPOADMON@HOTMAIL.COM|No Tiene|dic-14
2647101|CORSECHA||115113|6 a 10 personas|Fijo|CORSEHA1212@HOTMAIL.COM|WWW.CORSEHA.COM|dic-14
2648237|PROFESIONALES EN CORTE DE AGUACATE, S. DE R.L.||115119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2648360|EMPAQUE DE AGUACATE SIN NOMBRE||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2653491|CORTES AGRICOLAS TIERRA FRIA, S.C. DE R.L. C.V.|CORTES AGRICOLAS TIERRA FRIA S.C. DE R.L, C.V.|115113|0 a 5 personas|Fijo|TIERRAFRIACORTES@HOTMAIL.COM|No Tiene|dic-14
2653619|OFICINA ADMINISTRATIVA DE PRODUCTOR DE AGUACATE||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2654387|OFICINA ADMINISTRATIVA DE HUERTA DE AGUACATE||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2654388|OFICINA ADMINISTRATIVA DE HUERTA DE AGUACATE||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2654426|OFICINAS ADMINISTRATIVAS||115119|0 a 5 personas|Fijo|CUATROVIDASS@GMAIL.COM|No Tiene|dic-14
2654443|HUERTAS GRAN TARASCO, S.P.R. DE RL||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2654604|AVOPERLA, S.A. DE C.V.|AVOPERLA, S.A. DE C.V.|115119|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2658218|BÁSCULAS DE LAS GRANJAS|LAS GRANJAS DE ZIRACUARETIRO|115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2659611|COALICIÓN DE RECOLECTORES DE FRUTAS SDSS||115113|51 a 100 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2672170|MOJARRA||112512|0 a 5 personas|Semifijo|Sin Correo Electronico|No Tiene|dic-14
2686462|BODEGA DE DESPATE SIN NOMBRE||115113|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2691922|"OFICINA DE AGUACATEROS ""MÁS AGUACATE"""||115119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2708861|ASOCIACIÓN GANADERA LOCAL GENERAL DEL SUR DE TUMBISCATIO, A.C.|ASOCIACIÓN GANADERA LOCAL GENERAL DEL SUR DE TUMBISCATIO, A.C.|115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2715041|BASCULA GANADERA PÚBLICA||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2722126|MOLINO Y DESGRANADORA SIN NOMBRE||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2724926|OFICINA PRODUCTOR DE AGUACATE||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2727451|AGRONITRO FUMIGACIONES||115111|0 a 5 personas|Fijo|FUMIGACIONES.AGRONITRO@LIVE.COM.MX|No Tiene|jul-10
2728626|COCOS CORRALES||115113|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2730338|EMPACADORA ROX MAR||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2734363|JUNTA LOCAL DE SANIDAD VEJETAL DE ACUITZIO VILLA MADERO MICHOACÁN||115119|6 a 10 personas|Fijo|J/SV_ACUITZIO-MADERO@HOTMAIL.COM|No Tiene|jul-10
2736836|AGROSERVICIOS Y CORTES BAJÍO||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2737887|OFICINAS DE SANIDAD VEGETAL|OFICINAS DE SANIDAD VEGETAL DE PRODUCTORES|115119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2744719|OFICINA SIN NOMBRE||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2754166|SOCIEDAD DE PRODUCCIÓN RURAL DE RESPONSABILIDAD LIMITADA LA PIEDRASUMBADORA|SOCIEDAD DE PRODUCCIÓN RURAL DE RESPONSABILIDAD LIMITADA LA PIEDRASUMBADORA|115310|6 a 10 personas|Fijo|SPRLAPIEDRASEMBRADORA@HOTMAIL.COM|No Tiene|jul-10
2757622|CRIBADORA SIN NOMBRE||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2758637|OFICINAS ADMINISTRATIVAS HUERTAS OREGEL||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2763920|EMPACADORA DE LIMONES PARRA||115113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2764989|LABORATORIO DE SUELOS DEL VALLE DE APATZINGAN|FUNDACIÓN PRODUCE MICHOACÁN|115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2807760|EMPACADORA SIN NOMBRE||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2809939|GRANJA DE PECES 7 HERMANOS||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2814835|PLAYA JONA||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2815906|EMPACADORA SIN NOMBRE||115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2821257|PLANTA PURIFICADORA DE AGUA EL CENTENARIO|CORPORATIVO PROVEEDOR DE AGUA PURIFICADA DEL CENTENARIO, S. DE R.L. DE C.V.|115112|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2823199|CRIA DE PECES DE ORNATO SIN NOMBRE||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2836934|ASOLEADERO Y BODEGA DE LA ARROCERA SIN NOMBRE.|USPR ARROCEROS DE LA REGIÓN SUR DEL ESTADO DE MORELOS.|115113|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2860985|COMERCIO LOS CHOLOS||115113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2860995|EMPACADORA DE DURAZNO||115113|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2861136|LA JOYA DE TETELA DEL VOLCAN MORELOS S.P.R DE R.I||115113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2861513|EMPACADORA BARRETO MOLINA||115113|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
2865246|GANADERA LOCAL MUNICIPAL DE HUAJICORI                                                                                                                 |ASOCIACIÓN GANADERA                                                                                                                                   |115210|6 a 10 personas|Fijo|                                                                           |No Tiene|jul-10
2871891|EMPAQUE DE HOJAS XALA EMPRESARIAL                                                                                                                     |JALA EMPRESARIAL, S.P.R. DE R.L. DE C.V.                                                                                                              |115113|11 a 30 personas|Fijo|                                                                           |No Tiene|jul-10
2877051|EMPAQUE DE LIMON PERSA SIN NOMBRE                                                                                                                     |                                                                                                                                                      |115113|11 a 30 personas|Fijo|                                                                           |No Tiene|dic-14
2879108|EMPACADORA DE HOJA DE MAÍZ PARA TAMAL SIN NOMBRE                                                                                                      |                                                                                                                                                      |115119|6 a 10 personas|Fijo|                                                                           |No Tiene|jul-10
2882189|OFICINAS GANADERAS                                                                                                                                    |ASOCIACIÓN GANADERA LOCAL DE IXTLAN DEL RÍO                                                                                                           |115210|6 a 10 personas|Fijo|                                                                           |No Tiene|jul-10
2897663|GONZALEZ INDA PRODUCCION, S.P.R. DE R.L.                                                                                                              |GONZALEZ INDA PRODUCCION, S.P.R. DE R.L.                                                                                                              |112511|6 a 10 personas|Fijo|                                                                           |No Tiene|dic-14
2903356|EGI ASESORES, S.C.                                                                                                                                    |EGI ASESORES, S.C.                                                                                                                                    |115310|11 a 30 personas|Semifijo|                                                                           |No Tiene|dic-14
2907176|VENTA DE HOJAS DE MAÍZ PARA TAMAL SIN NOMBRE                                                                                                          |                                                                                                                                                      |115113|0 a 5 personas|Fijo|                                                                           |No Tiene|dic-14
2909140|EMPAQUE DE HOJAS PARA TAMAL SIN NOMBRE                                                                                                                |                                                                                                                                                      |115119|11 a 30 personas|Fijo|                                                                           |No Tiene|dic-14
2925534|NUECES Y PIÑONES DEL NORTE, S.A. DE C.V.|NUECES Y PIÑONES DEL NORTE, S.A. DE C.V.|115113|31 a 50 personas|Fijo|CONTACTO@NUECES.COM.MX|WWW.NUECES.COM.MX|jul-10
2937733|EMPACADORA JIMÉNEZ||115113|6 a 10 personas|Fijo|EMPACADORAJIMENEZ@YAHO.COM.MX|No Tiene|jul-10
2939908|OFICINA RANCHO LA AURORA||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2947644|CABALLERIZA SIN NOMBRE||115210|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2955091|ALFA FOODS, S.A. DE C.V.|ALFA FOODS, S.A. DE C.V.|115113|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2972281|CORPORACIÓN DINAMICA MERCANTIL Y DE SERVICIOS, S.A. DE C.V.|CORPORACIÓN DINAMICA MERCANTIL Y DE SERVICIOS, S.A. DE C.V.|115113|11 a 30 personas|Fijo|MMARTINEZ@CODIMSA.COM|No Tiene|dic-14
2977845|PAPAS SELECTAS RÍO FUERTE||115119|11 a 30 personas|Fijo|RIOFUERTE@PRODIGY.NET.MX|No Tiene|dic-14
2991881|OFICINAS ADMINISTRATIVAS||115119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2993504|INOVACION ALIMENTICIA DE MÉXICO|INNOVACIÓN ALIMENTICIA DE MÉXICO|115113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
2999419|AGRO INDUSTRIAS LOS EBANOS|AGRO INDUSTRIAS LOS EBANOS, S. P.R. DE R.L.|115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
3014733|SERVICIOS AGROPECUARIOS||115119|0 a 5 personas|Fijo|RTREVINO@SERVICIOSAGROPECUARIOS.CVOM.MX|No Tiene|dic-14
3021788|SOIL LABORATORIO||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
3033387|LIDER||115119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
3036056|EMPACADORA DE CEBOLLAS EL ROCIO||115113|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
3037647|INVERSIONES DRIMPE, S.A. DE C.V.|INVERSIONES DRIMPE, S.A. DE C.V.|115113|11 a 30 personas|Fijo|Sin Correo Electronico|WWW.ALANUEZ.COM|jul-10
3075902|SALINAS||115119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
3085449|PRODUCTORES MEXICANOS DE INVERNADEROS||115113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
3101511|CRIADERO DE MOJARRAS||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
